"id","id","division_id","depto_id","asig_id","p15","p15_just"
2039,136,5,10,DIBUJO MECANICO E INDUSTRIAL,1,EL PROGRAMA CUBRE CON TODOS  LOS TEMAS PARA FORMACI�N DE LOS ALUMNOS
2040,136,5,10,DIBUJO MECANICO E INDUSTRIAL,1,EL PROGRAMA CUBRE CON TODOS  LOS TEMAS PARA FORMACI�N DE LOS ALUMNOS
2041,136,5,10,DIBUJO MECANICO E INDUSTRIAL,2,Existen elementos te�rico-pr�cticos que pueden ser actualizados o reemplazados.
2042,136,5,10,DIBUJO MECANICO E INDUSTRIAL,2,Existen elementos te�rico-pr�cticos que pueden ser actualizados o reemplazados.
2043,136,5,10,DIBUJO MECANICO E INDUSTRIAL,2,Existen elementos te�rico-pr�cticos que pueden ser actualizados o reemplazados.
2044,136,5,10,DIBUJO MECANICO E INDUSTRIAL,2,Existen elementos te�rico-pr�cticos que pueden ser actualizados o reemplazados.
2045,136,5,10,DIBUJO MECANICO E INDUSTRIAL,1,"""SI, PORQUE FUE DISE�ADO CUIDADOSAMENTE Y TOMANDO EN CUENTA OPINIONES DE LOS EMPLEADORES DE LOS EGRESADOS."""
2046,136,5,10,DIBUJO MECANICO E INDUSTRIAL,1,"""SI, PORQUE FUE DISE�ADO CUIDADOSAMENTE Y TOMANDO EN CUENTA OPINIONES DE LOS EMPLEADORES DE LOS EGRESADOS."""
2047,136,5,10,DIBUJO MECANICO E INDUSTRIAL,1,"""SI, PORQUE FUE DISE�ADO CUIDADOSAMENTE Y TOMANDO EN CUENTA OPINIONES DE LOS EMPLEADORES DE LOS EGRESADOS."""
2048,136,5,10,DIBUJO MECANICO E INDUSTRIAL,1,"""SI, PORQUE FUE DISE�ADO CUIDADOSAMENTE Y TOMANDO EN CUENTA OPINIONES DE LOS EMPLEADORES DE LOS EGRESADOS."""
2049,136,5,10,DIBUJO MECANICO E INDUSTRIAL,1,Los alumnos tienen los conocimientos necesarios para llevar a cabo la materia
2050,136,5,10,DIBUJO MECANICO E INDUSTRIAL,1,Los alumnos tienen los conocimientos necesarios para llevar a cabo la materia
2051,136,5,10,DIBUJO MECANICO E INDUSTRIAL,1,CUMPLE CON LOS OBJETIVOS DEL CURSO
2052,136,5,10,DIBUJO MECANICO E INDUSTRIAL,1,CUMPLE CON LOS OBJETIVOS DEL CURSO
2053,136,5,10,DIBUJO MECANICO E INDUSTRIAL,1,Tiene los temas adecuados a la asignatura
2054,136,5,10,DIBUJO MECANICO E INDUSTRIAL,1,Tiene los temas adecuados a la asignatura
2055,136,5,10,DIBUJO MECANICO E INDUSTRIAL,2,SE requieren unos cambios m�nimos en el temario en cuesti�n de organizaci�n
2056,136,5,10,DIBUJO MECANICO E INDUSTRIAL,2,SE requieren unos cambios m�nimos en el temario en cuesti�n de organizaci�n
2057,136,5,10,DIBUJO MECANICO E INDUSTRIAL,2,SE requieren unos cambios m�nimos en el temario en cuesti�n de organizaci�n
2058,136,5,10,DIBUJO MECANICO E INDUSTRIAL,2,SE requieren unos cambios m�nimos en el temario en cuesti�n de organizaci�n
2059,159,5,10,MANUFACTURA I (2016),2,Para el semestre en el que se imparte la materia deber�a enfocarse m�s al modelado
2060,159,5,10,MANUFACTURA I (2016),2,Para el semestre en el que se imparte la materia deber�a enfocarse m�s al modelado
2061,159,5,10,MANUFACTURA I (2016),1,Si porque deben de conocer el lenguaje de comunicaci�n del ingeniero
2062,159,5,10,MANUFACTURA I (2016),1,Si porque deben de conocer el lenguaje de comunicaci�n del ingeniero
2063,159,5,10,MANUFACTURA I (2016),2,En mi experiencia como trabajador de algunas empresas externas hay que actualizar los m�todos de manufactura a algunos m�s actuales 
2064,159,5,10,MANUFACTURA I (2016),2,En mi experiencia como trabajador de algunas empresas externas hay que actualizar los m�todos de manufactura a algunos m�s actuales 
2065,159,5,10,MANUFACTURA I (2016),1,CUBRE LOS OBJETIVOS DEL CURSO.
2066,159,5,10,MANUFACTURA I (2016),1,CUBRE LOS OBJETIVOS DEL CURSO.
2067,159,5,10,MANUFACTURA I (2016),2,"""Debe de revisarse, ya que hay temas que me parece no deber�an de cubrirse a�n. Adem�s, creo que en este tiempo de la pandemia se ha evidente que el tiempo de teor�a deber�a aumentar y el de laboratorio de disminuir, hasta que el laboratorio sea presencial de nuevo."""
2068,163,5,10,MECANICA DE SOLIDOS,2,"""Es una materia muy descriptiva y si bien es el plan de la misma , la verdad como que es muy superficial el como se llevan los temas para poder cumplir con el temario"""
2069,163,5,10,MECANICA DE SOLIDOS,1,Deben de conocer tempranamente los conceptos 
2070,163,5,10,MECANICA DE SOLIDOS,1,Deben de conocer tempranamente los diferentes conceptos de la manufactura 
2071,163,5,10,MECANICA DE SOLIDOS,2,El tiempo destinado para impartir la materia es insuficiente para poder cubrir el temario de la mejor manera ya que es muy extenso  
2072,163,5,10,MECANICA DE SOLIDOS,1,Los alumnos tienen los conocimientos necesarios para llevar a cabo la materia
2073,144,5,10,INGENIERIA DE MATERIALES,1,Cubre todos los temas
2074,144,5,10,INGENIERIA DE MATERIALES,1,"""El temario, es adecuado pero se existe la posibilidad de incorporar nuevos temas y dar una mayor profundidad a estos. """
2075,144,5,10,INGENIERIA DE MATERIALES,1,ES AMPLIO Y CONTIENE TODO LO QUE SE REQUIERE PARA LAS SIGUIENTES ASIGNATURAS
2076,144,5,10,INGENIERIA DE MATERIALES,2,Es necesario revisar el plan de Ing. Industrial puesto que los alumnos no cuentan con antecedentes en materiales para poder entender mejor los conceptos de la asignatura.
2077,144,5,10,INGENIERIA DE MATERIALES,2,No estoy de acuerdo en el orden de los temas 
2078,164,5,10,METALURGIA FISICA,2,"""Debido a la cantidad de temas que deben revisarse en un semestre, no es posible profundizar en puntos que considero necesarios."""
2079,165,5,10,PROCESOS DE MANUFACTURA I,2,Necesita actualizarse el contenido del mismo.
2080,165,5,10,PROCESOS DE MANUFACTURA I,2,Existen fenomenos que se pasan de largo 
2081,165,5,10,PROCESOS DE MANUFACTURA I,2,Debe actualizarse
2083,166,5,10,PROCESOS DE MANUFACTURA II,1,CUBRE LOS OBJETIVOS DEL CURSO.
2084,168,5,10,SEMINARIO DE INGENIERIA,1,Requieren conocer conceptos de manufactura para las siguientes materias que ver�n en su carrera 
2085,167,5,10,PROYECTO DE INGENIERIA,2,El tiempo destinado para impartir la materia es insuficiente para poder cubrir el temario de la mejor manera ya que es muy extenso  
2086,177,5,10,TEMAS SELECTOS DE MATERIALES,1,"""SI, PORQUE FUE DISE�ADO CUIDADOSAMENTE Y TOMANDO EN CUENTA OPINIONES DE LOS EMPLEADORES DE LOS EGRESADOS."""
2087,169,5,10,SISTEMAS DE MANUFACTURA FLEXIBLE,1,CUBRE LOS OBJETIVOS DEL CURSO.
2088,146,5,10,INTRODUCCION A LA INGENIERIA MECANICA,1,"""Los alumnos est�n acostumbrados a que se les diga lo que tiene que hacer y esta materia (a los que les interesa) los saca de sus zona de confort haci�ndolos pensar para resolver la problem�tica que se plantean. Todo el avance que logran es en funci�n de su deseo de conocer, entender, plantear y resolver."""
2089,146,5,10,INTRODUCCION A LA INGENIERIA MECANICA,3,El temario es abierto
2090,161,5,10,MATERIALES I,1,"""El programa se ha revisado, el cual contiene los temas requeridos y adecuados para el nivel solicitado"""
2091,162,5,10,MATERIALES II,1,Ya cuentas con conocimientos previos que permiten entender los conceptos de la materia 
2092,162,5,10,MATERIALES II,1,Me parece adecuado ya que permite ver a los alumnos a que se pueden dedicar
2093,158,5,10,MANUFACTURA  II,3,Debe actualizarse
2094,158,5,10,MANUFACTURA  II,1,Estoy de acuerdo
2095,160,5,10,MANUFACTURA III,2,Los �ltimos tres temas del plan de estudios oficial corresponden a otra asignatura
2096,141,5,10,INGENIERIA  AUTOMOTRIZ I,1,"""El programa se ha revisado, el cual contiene los temas requeridos y adecuados para el nivel solicitado"""
2103,174,5,10,TEMAS SELECTOS DE INGENIERIA MATERIALES Y MANUFACTURA I,1,Es un tema selecto
2104,174,5,10,TEMAS SELECTOS DE INGENIERIA MATERIALES Y MANUFACTURA I,1,"""e parece adecuado, temas importantes en el tiempo adecuado"""
2105,175,5,10,TEMAS SELECTOS DE INGENIERIA MATERIALES Y MANUFACTURA II,1,"""Abarcamos los 5 factores que permiten entender la interfaz factor humano/veh�culo inmerso en un medio ambiente f�sico tanto natural como artificial para aplicarlos al dise�o ergon�mico, centrado en el usuario"""
2106,175,5,10,TEMAS SELECTOS DE INGENIERIA MATERIALES Y MANUFACTURA II,1,Es un tema selecto
2107,155,5,10,LABORATORIO DE INGENIERIA DE MANUFACTURA,2,Siempre se requiere actualizaci�n y no fue posible la realizacion de proyectos experimentales
2108,155,5,10,LABORATORIO DE INGENIERIA DE MANUFACTURA,1,"""El programa se ha revisado, el cual contiene los temas requeridos y adecuados para el nivel solicitado"""
2109,155,5,10,LABORATORIO DE INGENIERIA DE MANUFACTURA,2,Siempre se requiere actualizaci�n y no fue posible la realizacion de proyectos experimentales
2110,155,5,10,LABORATORIO DE INGENIERIA DE MANUFACTURA,1,"""El programa se ha revisado, el cual contiene los temas requeridos y adecuados para el nivel solicitado"""
2111,155,5,10,LABORATORIO DE INGENIERIA DE MANUFACTURA,2,"""Como instituci�n debemos fomentar, analizar, generar y aplicar material did�ctico para impartir materias a distancia """
2112,155,5,10,LABORATORIO DE INGENIERIA DE MANUFACTURA,2,"""Como instituci�n debemos fomentar, analizar, generar y aplicar material did�ctico para impartir materias a distancia """
2113,155,5,10,LABORATORIO DE INGENIERIA DE MANUFACTURA,2,"""Como instituci�n debemos fomentar, analizar, generar y aplicar material did�ctico para impartir materias a distancia """
2114,155,5,10,LABORATORIO DE INGENIERIA DE MANUFACTURA,2,"""Como instituci�n debemos fomentar, analizar, generar y aplicar material did�ctico para impartir materias a distancia """
2115,157,5,10,LABORATORIO DE TECNOLOGIA DE MATERIALES,1,CUMPLE CON LOS OBJETIVOS DEL CURSO
2118,149,5,10,LAB. DE MANUFACTURA  I (2016),2,"""Las pr�cticas son una repetici�n de manufactura I, deber�as enfocarse a profundizar o ver algo nuevo """
2119,149,5,10,LAB. DE MANUFACTURA  I (2016),2,Necesita actualizarse el contenido del mismo.
2120,149,5,10,LAB. DE MANUFACTURA  I (2016),2,Creo que podr�a mejorarse el laboratorio si existiera un plan que coordinara los temaras de teor�a con las actividades de laboratorio
2121,149,5,10,LAB. DE MANUFACTURA  I (2016),4,Creo que falta una mejor planeaci�n de las actividades de laboratorio de manera que complementen las actividades del proyecto y teor�a. 
2122,149,5,10,LAB. DE MANUFACTURA  I (2016),2,"""Como instituci�n debemos fomentar, analizar, generar y aplicar material did�ctico para impartir materias a distancia """
2123,149,5,10,LAB. DE MANUFACTURA  I (2016),2,"""Como instituci�n debemos fomentar, analizar, generar y aplicar material did�ctico para impartir materias a distancia """
2124,149,5,10,LAB. DE MANUFACTURA  I (2016),2,"""Como instituci�n debemos fomentar, analizar, generar y aplicar material did�ctico para impartir materias a distancia """
2125,149,5,10,LAB. DE MANUFACTURA  I (2016),2,"""Como instituci�n debemos fomentar, analizar, generar y aplicar material did�ctico para impartir materias a distancia """
2126,149,5,10,LAB. DE MANUFACTURA  I (2016),1,CUMPLE CON LOS OBJETIVOS DEL CURSO
2127,149,5,10,LAB. DE MANUFACTURA  I (2016),2,En mi experiencia como trabajador de algunas empresas externas hay que actualizar las pr�cticas a m�todos de manufactura m�s actuales 
2128,149,5,10,LAB. DE MANUFACTURA  I (2016),2,"""NO SE CUENTAN CON OBJETIVOS OFICIALES PARA EL CURSO EN GENERAL, NI TAMPOCO PARA ALGUNOS TEMAS DE PR�CTICA EN PARTICULAR"""
2129,149,5,10,LAB. DE MANUFACTURA  I (2016),2,"""NO SE CUENTAN CON OBJETIVOS OFICIALES PARA EL CURSO EN GENERAL, NI TAMPOCO PARA ALGUNOS TEMAS DE PR�CTICA EN PARTICULAR"""
2130,149,5,10,LAB. DE MANUFACTURA  I (2016),2,"""NO SE CUENTAN CON OBJETIVOS OFICIALES PARA EL CURSO EN GENERAL, NI TAMPOCO PARA ALGUNOS TEMAS DE PR�CTICA EN PARTICULAR"""
2131,147,5,10,LAB INGENIERIA DE MATERIALES,2,En el caso de laboratorios es necesario actualizar los equipos para la impartici�n de pr�cticas.
2132,147,5,10,LAB INGENIERIA DE MATERIALES,2,El tiempo destinado para impartir la materia es insuficiente para poder cubrir el temario de la mejor manera ya que es muy extenso  
2133,147,5,10,LAB INGENIERIA DE MATERIALES,1,Estoy de acuerdo
2134,147,5,10,LAB INGENIERIA DE MATERIALES,1,Estoy de acuerdo
2135,147,5,10,LAB INGENIERIA DE MATERIALES,1,Las pr�cticas manejan conceptos b�sicos que no requieren actualizar.
2136,147,5,10,LAB INGENIERIA DE MATERIALES,1,Las pr�cticas son de temas que no requieren actualizaci�n.
2137,147,5,10,LAB INGENIERIA DE MATERIALES,1,Las pr�cticas son de conceptos b�sicos y no requieren ning�n cambio.
2138,147,5,10,LAB INGENIERIA DE MATERIALES,1,EL PROGRAMA CUBRE CON TODOS  LOS TEMAS PARA FORMACI�N DE LOS ALUMNOS
2139,147,5,10,LAB INGENIERIA DE MATERIALES,1,EL PROGRAMA CUBRE CON TODOS  LOS TEMAS PARA FORMACI�N DE LOS ALUMNOS
2140,147,5,10,LAB INGENIERIA DE MATERIALES,1,Los alumnos tienen los conocimientos necesarios para llevar a cabo la materia
2141,147,5,10,LAB INGENIERIA DE MATERIALES,1,Los alumnos tienen los conocimientos necesarios para llevar a cabo la materia
2142,147,5,10,LAB INGENIERIA DE MATERIALES,1,"""Si, ya que se tienen cubiertos los temas necesarios"""
2143,147,5,10,LAB INGENIERIA DE MATERIALES,1,PORQUE CUBRE LOS TEMAS DE LA MATERIA
2144,147,5,10,LAB INGENIERIA DE MATERIALES,1,CUMPLE CON LOS OBJETIVOS DEL CURSO
2145,147,5,10,LAB INGENIERIA DE MATERIALES,2,Necesita actualizarse el contenido del mismo.
2146,147,5,10,LAB INGENIERIA DE MATERIALES,2,Necesita actualizarse el contenido del mismo.
2147,147,5,10,LAB INGENIERIA DE MATERIALES,2,"""Los alumnos de industrial deber�n llevar al menos dos materias de materiales, al igual que los de biom�dica."""
2148,152,5,10,LAB. METALURGIA FISICA,1,EL CONTENIDO DEL CURSO ES CONGRUENTE CON LA ASIGNATURA Y CON EL CONTENIDO DE LA ASIGNATURA TE�RICA
2149,154,5,10,LAB. PROCESOS DE MANUFACTURA I,1,Se cubren los temas m�s importantes.
2150,154,5,10,LAB. PROCESOS DE MANUFACTURA I,1,Se cubren los temas m�s importantes.
2151,154,5,10,LAB. PROCESOS DE MANUFACTURA I,1,Se cubren los temas m�s importantes.
2152,151,5,10,LAB. MATERIALES NO METALICOS,1,CUMPLE CON LOS OBJETIVOS DEL CURSO
2153,153,5,10,LAB. MODELADO DE PROCESOS DE MANUFACTURA,2,"""NO SE CUENTAN CON OBJETIVOS OFICIALES PARA EL CURSO EN GENERAL, NI TAMPOCO PARA ALGUNOS TEMAS DE PR�CTICA EN PARTICULAR"""
2154,148,5,10,LAB MATERIALES II,2,El tiempo destinado para impartir la materia es insuficiente para poder cubrir el temario de la mejor manera ya que es muy extenso  
2155,148,5,10,LAB MATERIALES II,1,Estoy de acuerdo
2156,148,5,10,LAB MATERIALES II,1,EL PROGRAMA CUBRE CON TODOS  LOS TEMAS PARA FORMACI�N DE LOS ALUMNOS
2157,148,5,10,LAB MATERIALES II,1,Se abordan los procesos mas importantes de manufactura
2158,148,5,10,LAB MATERIALES II,1,Las Pr�cticas manejan conceptos b�sicos que no requieren actualizaci�n
2159,148,5,10,LAB MATERIALES II,1,Los temas son b�sicos y no requieren actualizaci�n.
2160,148,5,10,LAB MATERIALES II,1,Las practicas son para saber como caracterizar a los materiales y no es necesario cambiar el temario.
2161,148,5,10,LAB MATERIALES II,1,EL PROGRAMA CUBRE CON TODOS  LOS TEMAS PARA FORMACI�N DE LOS ALUMNOS
2162,148,5,10,LAB MATERIALES II,1,CUMPLE CON LOS OBJETIVOS DEL CURSO
2163,148,5,10,LAB MATERIALES II,1,CUMPLE CON LOS OBJETIVOS DEL CURSO
2164,148,5,10,LAB MATERIALES II,1,Cumple los criterios adecuados respecto a la teoria de la materia 
2165,156,5,10,LABORATORIO DE MANUFACTURA II,2,Falta una materia adicional de materiales
2166,156,5,10,LABORATORIO DE MANUFACTURA II,2,Falta una materia adicional de materiales
2167,156,5,10,LABORATORIO DE MANUFACTURA II,1,Se cubren los temas m�s importantes.
2168,150,5,10,LAB. MANUFACTURA III,1,Se cubren los temas m�s importantes.
2169,181,5,10,LAB. MATERIALES III,1,Tiene toda la informaci�n relevante sobre los procesos de manufactura para que la mayor�a de los alumnos de manera obligatoria lo vean
2170,181,5,10,LAB. MATERIALES III,1,Es consistente con los temas presentados en teor�a.
2171,586,5,31,ELECTRONICA BASICA,1,Es consistente con los temas presentados en teor�a.
2172,586,5,31,ELECTRONICA BASICA,1,Se abordan los procesos mas importantes de manufactura
2173,586,5,31,ELECTRONICA BASICA,1,EL PROGRAMA CUBRE CON TODOS  LOS TEMAS PARA FORMACI�N DE LOS ALUMNOS
2174,586,5,31,ELECTRONICA BASICA,1,Cumple los criterios adecuados respecto a la teoria de la materia 
2175,586,5,31,ELECTRONICA BASICA,4,Si se pide recortar temas y practicas de laboratorio... entonces �cuales son los temas realmente esenciales?
2176,586,5,31,ELECTRONICA BASICA,2,Hay que cambiar el orden de algunos temas.
2177,586,5,31,ELECTRONICA BASICA,2,Hay que cambiar el orden de algunos temas.
2178,591,5,31,MODELADO DE SISTEMAS FISICOS,2,Hay que cambiar el orden de algunos temas.
2179,591,5,31,MODELADO DE SISTEMAS FISICOS,2,Hay que cambiar el orden de algunos temas.
2180,587,5,31,INSTRUMENTACION,2,temario muy extenso
2181,587,5,31,INSTRUMENTACION,2,temario muy extenso
2182,590,5,31,MAQUINAS ELECTRICAS,2,Muchos temas para poco tiempo
2183,590,5,31,MAQUINAS ELECTRICAS,2,Muchos temas para poco tiempo
2184,590,5,31,MAQUINAS ELECTRICAS,1,Los temas corresponden con la asignatura
2185,590,5,31,MAQUINAS ELECTRICAS,2,ESTA MATERIA DEBE LLEVAR LABORATORIO PARA REALIZAR PR�CTICAS.
2186,590,5,31,MAQUINAS ELECTRICAS,1,YO AYUD� A DESARROLLAR EL PROGRAMA ACTUAL
2187,584,5,31,CONTROL AUTOMATICO,2,Incluir Normalizaci�n y la Importancia de las fuentes de Energ�a
2188,584,5,31,CONTROL AUTOMATICO,2,"""Normalizaci�n, su importancia. Clasificaci�n de las Fuentes de Energ�a."""
2195,582,5,31,AUTOMATIZACION INDUSTRIAL,2,Requiere de actualizaci�n
2196,582,5,31,AUTOMATIZACION INDUSTRIAL,2,Requiere de actualizaci�n
2197,582,5,31,AUTOMATIZACION INDUSTRIAL,3,"""Creo que el temario es ambiguo, lo que causa un aprendizaje poco homog�neo entre los diferentes grupos. Tal vez deber�a ser un temario un poco m�s espec�fico"""
2198,582,5,31,AUTOMATIZACION INDUSTRIAL,3,"""Creo que el temario es ambiguo, lo que causa un aprendizaje poco homog�neo entre los diferentes grupos. Tal vez deber�a ser un temario un poco m�s espec�fico"""
2199,582,5,31,AUTOMATIZACION INDUSTRIAL,2,"""El temario es adecuado respecto a sus objeticos, los contenidos contemplados y su ubicaci�n en el plan de estudios, pero s�lo para las carreras de ingenier�a mecatr�nica y mec�nica. Los alumnos de ingenier�a industrial llegan con muchas deficiencias porque en algunos temas de plano no tienen materias antecedentes que les den herramientas para llegar a esta asignatura."""
